2020-11-08 15:58:43|-0.014|-0.013|0.872|270.8478|290.9586|20.5692|-22.224|36.079|24.353|25.22|
2020-11-08 15:58:44|-0.013|-0.013|0.871|268.2122|295.7141|14.4385|-21.865|37.161|24.353|25.21|
2020-11-08 15:58:45|-0.013|-0.016|0.874|265.1182|295.7141|14.4385|-23.12|38.063|26.267|25.24|
2020-11-08 15:58:46|-0.012|-0.013|0.872|266.8944|293.1358|9.6257|-23.12|38.063|25.571|25.25|
2020-11-08 15:58:47|-0.014|-0.014|0.871|274.7439|297.0319|13.5791|-21.507|36.801|24.353|25.23|
2020-11-08 15:58:48|-0.013|-0.015|0.871|266.8944|294.8547|20.5692|-22.403|37.703|24.875|25.2|
2020-11-08 15:58:49|-0.012|-0.013|0.872|270.3894|296.6309|18.3346|-20.79|36.801|25.049|25.21|
2020-11-08 15:58:50|-0.013|-0.012|0.87|267.3527|297.0319|16.6158|-23.837|36.62|25.223|25.21|
2020-11-08 15:58:51|-0.012|-0.015|0.868|269.931|290.9586|13.9802|-23.478|37.703|25.571|25.23|
2020-11-08 15:58:52|-0.013|-0.015|0.871|270.8478|292.6775|14.4385|-22.045|36.62|25.223|25.22|
2020-11-08 15:58:53|-0.013|-0.013|0.871|268.2122|295.3131|15.7563|-23.658|37.161|23.31|25.21|
2020-11-08 15:58:54|-0.014|-0.015|0.873|268.2122|293.9953|15.7563|-23.12|36.981|26.615|25.23|
2020-11-08 15:58:55|-0.014|-0.015|0.87|272.1083|294.4536|14.4385|-23.12|37.703|24.179|25.26|
2020-11-08 15:58:56|-0.014|-0.014|0.87|267.7538|293.1358|16.1574|-23.12|36.259|25.223|25.24|
2020-11-08 15:58:57|-0.015|-0.014|0.87|269.0716|296.1725|17.0741|-23.658|35.718|24.005|25.2|
2020-11-08 15:58:58|-0.013|-0.013|0.871|269.53|296.1725|14.4385|-24.912|36.62|25.571|25.23|
2020-11-08 15:58:59|-0.015|-0.013|0.873|270.3894|293.1358|18.3346|-22.045|37.342|23.484|25.24|
2020-11-08 15:59:00|-0.012|-0.014|0.878|268.6132|293.1358|10.9435|-22.941|36.801|22.962|25.23|
2020-11-08 15:59:01|-0.013|-0.014|0.872|266.436|292.2191|11.8029|-23.658|37.522|26.093|25.22|
2020-11-08 15:59:02|-0.011|-0.012|0.875|272.1083|294.4536|15.298|-23.658|37.161|24.353|25.2|
2020-11-08 15:59:03|-0.014|-0.013|0.87|266.436|295.7141|16.1574|-23.299|37.522|23.31|25.22|
2020-11-08 15:59:04|-0.014|-0.015|0.871|269.931|295.7141|19.2514|-24.733|36.801|23.31|25.22|
2020-11-08 15:59:05|-0.014|-0.015|0.869|272.1083|297.0319|13.1207|-24.016|38.244|23.31|25.25|
2020-11-08 15:59:06|-0.014|-0.013|0.871|267.3527|292.6775|16.1574|-22.761|36.981|23.136|25.22|
2020-11-08 15:59:07|-0.011|-0.015|0.869|266.8944|294.8547|11.3446|-22.941|38.244|22.266|25.25|
2020-11-08 15:59:08|-0.013|-0.016|0.87|274.3428|291.3597|14.8396|-23.837|35.538|23.832|25.23|
2020-11-08 15:59:09|-0.012|-0.016|0.87|267.7538|295.3131|14.8396|-22.761|37.342|24.875|25.23|
2020-11-08 15:59:10|-0.014|-0.013|0.868|272.1083|293.1358|15.298|-22.582|37.522|24.353|25.22|
2020-11-08 15:59:11|-0.014|-0.015|0.872|269.931|293.5369|14.8396|-23.837|37.703|23.136|25.23|
2020-11-08 15:59:12|-0.015|-0.013|0.874|272.1083|290.9586|15.298|-22.403|38.063|23.484|25.23|
2020-11-08 15:59:13|-0.013|-0.013|0.872|268.6132|291.818|17.4752|-22.224|37.161|24.701|25.24|
2020-11-08 15:59:14|-0.013|-0.013|0.873|268.2122|294.4536|13.9802|-22.224|37.522|25.397|25.22|
2020-11-08 15:59:15|-0.014|-0.013|0.872|273.4261|293.1358|10.9435|-23.658|36.801|24.701|25.22|
2020-11-08 15:59:16|-0.013|-0.013|0.87|276.0617|296.6309|19.6525|-23.478|36.62|25.223|25.23|
2020-11-08 15:59:17|-0.012|-0.014|0.869|269.0716|292.2191|13.5791|-22.224|37.161|25.745|25.24|
2020-11-08 15:59:18|-0.011|-0.014|0.87|269.931|292.6775|17.4752|-22.045|37.342|25.223|25.24|
2020-11-08 15:59:19|-0.013|-0.013|0.874|272.1083|291.818|15.298|-23.837|37.703|23.136|25.24|
2020-11-08 15:59:20|-0.012|-0.014|0.876|267.7538|294.8547|18.793|-22.941|37.161|24.353|25.23|
2020-11-08 15:59:21|-0.013|-0.013|0.871|269.53|289.1824|20.1108|-23.299|37.161|24.353|25.22|
2020-11-08 15:59:22|-0.014|-0.014|0.872|269.0716|295.3131|13.1207|-22.224|36.44|24.701|25.21|
2020-11-08 15:59:23|-0.014|-0.013|0.869|269.0716|293.9953|13.5791|-21.865|37.161|25.397|25.22|
2020-11-08 15:59:24|-0.012|-0.013|0.873|272.5666|295.3131|10.0268|-23.478|36.981|25.223|25.23|
2020-11-08 15:59:25|-0.014|-0.011|0.872|271.2488|294.8547|17.4752|-23.478|38.063|22.092|25.23|
2020-11-08 15:59:26|-0.013|-0.015|0.872|269.0716|295.3131|16.6158|-23.658|38.244|22.962|25.21|
2020-11-08 15:59:27|-0.012|-0.014|0.868|273.025|293.9953|16.1574|-23.658|36.801|24.005|25.22|
2020-11-08 15:59:28|-0.013|-0.015|0.869|273.4261|291.3597|20.1108|-23.478|36.981|22.788|25.22|
2020-11-08 15:59:29|-0.014|-0.013|0.87|269.53|295.7141|13.9802|-24.016|38.605|23.658|25.23|
2020-11-08 15:59:30|-0.013|-0.014|0.871|269.0716|296.6309|18.3346|-22.224|36.801|23.31|25.23|
2020-11-08 15:59:31|-0.012|-0.013|0.867|273.8844|292.2191|15.7563|-22.941|37.883|24.005|25.23|
2020-11-08 15:59:32|-0.012|-0.016|0.872|270.8478|296.1725|13.5791|-23.299|37.522|24.701|25.21|
2020-11-08 15:59:33|-0.015|-0.015|0.87|274.3428|294.4536|17.4752|-23.658|37.883|24.005|25.21|
2020-11-08 15:59:34|-0.012|-0.014|0.871|266.8944|295.7141|14.8396|-23.12|36.62|25.223|25.23|
2020-11-08 15:59:35|-0.013|-0.015|0.868|265.1182|299.2665|16.1574|-22.761|36.981|26.267|25.23|
2020-11-08 15:59:36|-0.014|-0.013|0.87|269.931|293.9953|17.0741|-22.403|37.703|24.875|25.22|
2020-11-08 15:59:37|-0.015|-0.015|0.87|274.7439|291.818|12.6624|-23.299|37.161|26.789|25.23|
2020-11-08 15:59:38|-0.011|-0.012|0.873|267.3527|294.4536|10.9435|-23.478|35.899|25.919|25.22|
2020-11-08 15:59:39|-0.013|-0.014|0.873|272.1083|297.0319|19.6525|-22.761|37.342|25.571|25.22|
2020-11-08 15:59:40|-0.012|-0.015|0.874|269.0716|294.8547|15.7563|-22.045|36.981|24.875|25.23|
2020-11-08 15:59:41|-0.014|-0.016|0.873|268.2122|294.8547|12.6624|-24.195|36.259|25.571|25.23|
2020-11-08 15:59:42|-0.012|-0.014|0.87|267.3527|297.0319|14.8396|-21.507|37.883|25.745|25.24|
2020-11-08 15:59:43|-0.014|-0.014|0.872|270.3894|295.7141|13.9802|-22.582|37.161|25.745|25.22|
2020-11-08 15:59:44|-0.014|-0.013|0.872|271.7072|292.2191|16.6158|-23.478|37.342|23.832|25.21|
2020-11-08 15:59:45|-0.013|-0.013|0.872|274.3428|293.1358|17.0741|-23.658|37.522|24.353|25.22|
2020-11-08 15:59:46|-0.013|-0.013|0.872|266.8944|296.1725|18.793|-22.582|37.522|25.397|25.23|
2020-11-08 15:59:47|-0.013|-0.013|0.875|267.7538|296.6309|13.5791|-23.12|36.981|24.527|25.25|
2020-11-08 15:59:48|-0.014|-0.012|0.869|270.3894|302.7615|13.5791|-23.12|36.981|24.527|25.23|
2020-11-08 15:59:49|-0.013|-0.013|0.867|265.5766|293.1358|15.298|-23.299|37.883|24.005|25.22|
2020-11-08 15:59:50|-0.011|-0.014|0.871|265.1182|290.9586|17.0741|-23.837|38.785|24.875|25.23|
2020-11-08 15:59:51|-0.014|-0.013|0.872|267.3527|295.7141|13.5791|-22.941|36.079|25.745|25.23|
2020-11-08 15:59:52|-0.014|-0.015|0.872|269.0716|290.5002|10.9435|-23.837|36.981|25.919|25.21|
2020-11-08 15:59:53|-0.011|-0.012|0.871|266.436|299.6675|14.8396|-23.837|36.62|23.484|25.22|
2020-11-08 15:59:54|-0.013|-0.013|0.873|271.7072|297.9487|15.298|-23.837|37.342|25.223|25.23|
